id,title,year,poster_path
4480,Jean de Florette,1986.0,/sH9FP9Flff1bGiHkPEKCmOwnzDw.jpg
18892,Jawbreaker,1999.0,/gwjJPAraQy5fDd3NJvK677uItU4.jpg
9061,Just Cause,1995.0,/z8WqDIUC00TPX6U24ah0C7IMEKf.jpg
2565,Joe Versus the Volcano,1990.0,/dP1KjMbZEBLO76Sg4W5Klyol3jk.jpg
440762,Jay and Silent Bob Reboot,2019.0,/3hLTjzInrHgbcaedjnWNEPOinDi.jpg
14011,Justice League: The New Frontier,2008.0,/bj25ueeYNkz4e5t8oMMaAOWmwOc.jpg
622855,Jingle Jangle: A Christmas Journey,2020.0,/5RbyHIVydD3Krmec1LlUV7rRjet.jpg
13672,JCVD,2008.0,/8fdLq1X9n770THGtGDx2e74ETvE.jpg
458344,"Juliet, Naked",2018.0,/tj4lbeWQBvPwGjadEAAjJdQolko.jpg
9446,Jungle 2 Jungle,1997.0,/ul2a6neFaxmMx6KzF2Ezvb0NipF.jpg
823,Jin-Roh: The Wolf Brigade,1999.0,/iyLKFR339GCzTKUtrVO4hbeEhub.jpg
11571,Journey to the Center of the Earth,1959.0,/nWn9MRFkC1M13hVf17mT0BfYKbg.jpg
342474,Jenny's Wedding,2015.0,/lAMXZ8BVCCfyfhCSsvQRLG6cwxK.jpg
54518,Justin Bieber: Never Say Never,2011.0,/dGNMD5XTBQN3teIth21ohKOCJcR.jpg
755339,Just Another Christmas,2020.0,/pv4e8yKGMJAaZihYPFUjYHsG8Ob.jpg
652837,"Josee, the Tiger and the Fish",2020.0,/xAbSLi61npWyVs5M0yxin3dKcGO.jpg
26596,Johnny Guitar,1954.0,/bap37yOCwcR9x4YDsNUaSo9nIp9.jpg
266639,Jem and the Holograms,2015.0,/7UiDWxXzpZSh8e3EJKYWyM88qb6.jpg
172106,Jappeloup,2013.0,/bXwcbKp9kCEYXNtWGWssjrmZ8FE.jpg
16136,Juice,1992.0,/fLOB1MdIf2jWexxOzq441lNTIpW.jpg
13968,Jump In!,2007.0,/bC15nPOGIOXohhqzC2GTg0DlqIy.jpg
38093,Just Wright,2010.0,/qx1SumoTQYtB9VyxQ7irlfE2e7L.jpg
2290,Jakob the Liar,1999.0,/djpm1Va3XDRYubtAtUV9ArX4FOE.jpg
16328,Johnny Got His Gun,1971.0,/ryIY3FPmTtXu9g6W4I69qCdkxKj.jpg
170657,Journey to the West: Conquering the Demons,2013.0,/XcFMQQfx1gMlh1RyEednP6frNC.jpg
1776,Jesus Camp,2006.0,/6ueSRBYaicEYvR2sFHVvptKNaxI.jpg
492355,Just Believe,2018.0,/3hnr3B6soLkTVzwjEAvGbEW1Fxn.jpg
10945,Jumpin' Jack Flash,1986.0,/znVUM7RUBwQ16Q9lTmuMpaWJ7so.jpg
